PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Activity Summary,Antagonist Activity,Antagonist Potency (uM),Antagonist Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Sample Source
3378,144208029,3763,C(C(F)(F)F)(OC(F)F)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
3379,144208030,12148,CC1=CC=C(C=C1)NC(=O)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3380,144208031,7933,C1=CC(=CC(=C1)Cl)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3381,144208032,637564,C/C=C/C=C/C=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3382,144208033,18370,CC1=C(C=CC(=C1)C(=O)O)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3383,144208034,21499,CCCCC(CC)COCCCN,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3384,144208035,12078,C1=CC(=CC(=C1)[N+](=O)[O-])CCl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3385,144208036,6410,CC(C)(C)OO,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3386,144208037,7055,CC1=CC2=CC=CC=C2C=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3387,144208038,10967,C(OCCl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,ChemService
3388,144208039,6586,COC(=O)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3389,144208041,8165,CCOCCOCCOC(=O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3390,144208042,74080,C=C(CCC#N)C#N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3391,144208043,8282,CCC(CO)(CO)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3392,144208046,5284472,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3.O.Cl,Inactive,0,,,inactive,inactive,,0,active antagonist,42.1499,-39.24,SIGMA
3393,144208047,7961,C1=CC=C(C=C1)Br,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3394,144208048,3562,C(C(F)(F)F)(Cl)Br,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3395,144208049,18555,C1=CC(=C(C(=C1)Cl)Cl)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3396,144208050,21575,CC1=C(C(=CC=C1)C(=O)O)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3397,144208051,12104,CC1=CC(=CC=C1)C#N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3398,144208053,13551,CC(C)OS(=O)(=O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
3399,144208054,52999,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3400,144208056,20701,CCCCCCCCCCCCCCCCCC(=O)[O-].C(CO)[NH+](CCO)CCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3401,144208057,8354,C1=CC=C2C(=C1)C(=O)N(C2=O)CO,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3402,144208058,74791,CCCCCCCCCC#N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3403,144208059,5354133,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3404,144208060,23681217,CCC1(C(=O)NC(=NC1=O)[O-])CC.[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3405,144208061,23662354,C(CS(=O)(=O)[O-])S.[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3406,144208062,2724192,CC(=O)[O-].CC(=O)[O-].O.O.[Zn+2],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3407,144208063,8005,CCCCCl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3408,144208064,73773,CN(C)C1=CC=C(C=C1)C2(C3=C(C=C(C=C3)N(C)C)C(=O)O2)C4=CC=C(C=C4)N(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3409,144208065,20055509,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4.O.O.O.Br,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3410,144208066,261491,C[C@@H]1[C@H]2C[C@]2(CC1=O)C(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3411,144208067,80365,CCCCC(=O)N(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3412,144208068,102484,C1=CC(=CC=C1C(CN)O)O.Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3413,144208069,13586,C=CC1CO1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3414,144208071,8471,CCN(CC)CC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3415,144208072,6387,CC(C)(C)S,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3416,144208073,8491,CC1=C(C=C(C=C1)[N+](=O)[O-])Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3417,144208075,79081,CC1CCCNC1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3418,144208077,80519,COC(=O)NN,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3419,144208078,10439,C1=CC=NC(=C1)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3420,144208079,7604,CC(=O)NC1=CC=CC(=C1)N,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,,,SIGMA
3421,144208080,5354284,CC1=CC(=O)OC2=CC(=CC(=C12)O)O,Inactive,0,,,inactive,inactive,,0,active agonist,50.6114,172.478,SIGMA
3422,144208081,12209,CCC(C)COC(=O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3423,144208082,5361202,CO/N=C(\C1=CC=CO1)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Aceto
3424,144208083,16640,CC1=CC=CC=C1OCC2CO2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SV Chembiotech
3425,144208084,86287517,C(=N)(N)N[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3426,144208085,10843,CC1=CC(=CC=C1)NC(=O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3427,144208087,7344,CCOC(=O)C(C)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3428,144208089,11552,CC(C)CC=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3429,144208090,919792,C1=CC(=CC=C1C(=O)C2=C(C(=C(C=C2)O)O)O)O,Inactive,0,,,inactive,inactive,,0,active antagonist,46.9197,-37.3754,Interchem
3430,144208092,542762,C(C(=O)O)(Cl)Br,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3431,144208096,1549517,C=CCNC(=S)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3432,144208098,34665,C1=C(N=C(S1)N)CC(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3433,144208100,31389,C1=CC(=CC(=C1)S(=O)(=O)[O-])[N+](=O)[O-].[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3434,144208101,7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3435,144208103,6409,C(C(F)(F)F)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3436,144208107,11334,C1=CC(=C(C(=C1)Cl)Cl)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3437,144208109,12733,CCSCCCl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3438,144208111,6415,C(=O)(C(Br)(Br)Br)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3439,144208112,3034828,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(CO)O)O)O)O)O)O)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,TCI
3440,144208113,1017,C1=CC=C(C(=C1)C(=O)O)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3441,144208114,12262,CC(CC(C)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3442,144208115,11909,CC1=CC=CC=C1N=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3443,144208116,51,C(CC(=O)O)C(=O)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3444,144208117,12051,CCN(CC)C=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3445,144208118,8029,C1=COC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3446,144208120,135401907,C1=NNC2=C1C(=O)NC=N2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3447,144208121,114809,C(=O)(C(Cl)(Cl)Br)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3448,144208122,6211,C1C(=O)NC(=O)NC1=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3449,144208123,904,CC(=O)NC1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3450,144208124,61286,CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,ChemService
3451,144208125,9609,CCSCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3452,144208127,16088242,C[C@@H]1C[C@@H]2[C@H](O[C@]3([C@H]1[C@]4(CC[C@@]56C[C@@]57CC[C@@H](C([C@@H]7CC[C@H]6[C@@]4([C@H]3O)C)(C)C)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)C)O2)C(C)(C)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SV Chembiotech
3453,144208131,8391,CC1=CC(=C(C=C1)O)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3454,144208132,,,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3455,144208133,7341,CCCC(C)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3456,144208134,23707505,C([C@H]([C@H]([C@@H]([C@H](C(C(=O)[O-])O)O)O)O)O)O.[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,TCI
3457,144208135,6983,C1=C(C(=CC(=C1Cl)Cl)Cl)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3458,144208136,7747,COC(=O)CC#N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3459,144208138,10638,C1=CC2=C(C(=C1)N)C(=O)NNC2=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3460,144208139,591200,CC(C)CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3461,144208143,5281771,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,39.5303,-52.8261,ChromaDex
3462,144208145,7724,CC1=CC=C(C=C1)C#N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3463,144208146,76583,C1=CC(=CC(=C1)Br)C=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3464,144208147,68191,CC(C)(CCl)C1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3465,144208148,11236,C(=O)(N)NN.Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3466,144208149,95116,C(CSSCCC(=O)O)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3467,144208150,16125,COC1=C(C=CC(=C1)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3468,144208151,11803,C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3469,144208152,7368,C1=CC=C(C=C1)C(F)(F)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3470,144208153,15050,CC(OC)(OC)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3471,144208154,6926,C1=CC=C(C(=C1)N)S(=O)(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3472,144208155,7856,C(C#N)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3473,144208157,7015,C1=CC=C(C=C1)C2=CC=CC=C2N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3474,144208158,1049,C1=CC=NC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3475,144208160,7172,CNCC(C1=CC=C(C=C1)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3476,144208167,7805,CC1=CC=C(C=C1)Br,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3477,144208168,18728,C1CC(C(CC1C(CBr)Br)Br)Br,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3478,144208169,31275,C1COCCO1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3479,144208170,2720,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3480,144208171,17570,C1=CC(=CC=C1O)SC2=CC=C(C=C2)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3481,144208173,11888,C1=CC=C(C(=C1)CC#N)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3482,144208174,7859,C#CCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3483,144208176,4992,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SV Chembiotech
3484,144208177,11288,C1=CC(=C(C(=C1)C(=O)O)C(=O)O)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3485,144208179,7056,C1=CC=C2C=C(C=CC2=C1)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3486,144208180,8097,CN(C)CCCCCCN(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3487,144208181,8053,CC(C)CCON=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3488,144208182,7847,C=CC=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3489,144208186,20167,C1=CC=C(C=C1)C(=O)OCC(COC(=O)C2=CC=CC=C2)(COC(=O)C3=CC=CC=C3)COC(=O)C4=CC=CC=C4,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3490,144208188,15513,COC(=O)C1=CC=C(C=C1)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3491,144208189,2723951,C(#N)/C(=C(\C#N)/N)/N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3492,144208190,21208,C1=CC(=C(C=C1N)N)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,active antagonist,36.1769,-58.442,SIGMA
3493,144208193,33919,C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3494,144208194,23684896,CNCCS(=O)(=O)[O-].[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3495,144208195,12120,CCOC1=CC=CC(=C1)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3496,144208196,31370,CC(CCl)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3497,144208198,7294,COC(=O)C=C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3498,144208200,7346,CC(C)C(=O)OC(=O)C(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3499,144208201,7203,CCOC1=CC=CC=C1N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3500,144208202,8127,CCCCCCCN,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3501,144208204,444041,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3502,144208205,3356745,C1=CC=C2C(=C1)C(=O)[N-]C2=O.[K+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3503,144208206,8428,CCNC1=C(C=CC(=C1)O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3504,144208207,7563,C1=CC=C(C=C1)CC2=CC=C(C=C2)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3505,144208208,135398738,CN(C)/N=N/C1=C(NC=N1)C(=O)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3506,144208209,447043,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3507,144208210,17946,COC(=O)C1=CC(=CC=C1)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3508,144208213,82916,C1/C=C\CC/C=C\C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3509,144208214,22574,C1=C(C=C(C(=C1C(=O)O)O)S(=O)(=O)O)N,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,60.2613,50.4837,SIGMA
3510,144208217,12332,CCCCCC(=O)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3511,144208218,11087,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3512,144208219,8883,CC(C)(C#CC(C)(C)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3513,144208221,1174,C1=CNC(=O)NC1=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3514,144208222,11159638,CCN1C=C[N+](=C1)C.C(=[N-])=NC#N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3515,144208223,7259,CC1=CC(=C(C=C1)C)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3516,144208225,8474,C1=CC(=CC(=C1)S(=O)(=O)O)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3517,144208227,31263,CCC(=O)OC(=O)CC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3518,144208229,8180,CCCCCCCCCCC(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3519,144208230,439280,C1=CC2=C(C=C1O)C(=CN2)C[C@@H](C(=O)O)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3520,144208231,10220256,COC1=CC(=O)O[C@H](C1)CCC2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,,Cerilliant
3521,144208232,10928,CCOC(=O)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3522,144208233,5328,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3523,144208234,10898,C(CBr)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3524,144208235,8909,CCCCOCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3525,144208237,2758874,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3526,144208238,6787,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3527,144208240,23741,CCCCCCCCCCCCCCC1CO1,Inactive,0,,,inactive,inactive,,0,inactive,,0,ABCR
3528,144208241,165675,C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3529,144208242,7385,C1=CC(=C(C=C1S(=O)(=O)O)N)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3530,144208243,24436,[O-]S(=O)(=O)[O-].[Na+].[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3531,144208244,80428,C1(=C(C1(Cl)Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3532,144208245,7265,C1=CC(=C(C=C1Cl)N)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3533,144208246,13195,CC1=CN=CN1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3534,144208247,8480,C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3535,144208248,74189,C1=CC=C(C=C1)COP(=O)(O)OCC2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3536,144208249,16663655,CCOC(=O)[CH-]C(=O)C(=O)OCC.[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3537,144208250,31272,CCCCOC(=O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,TCI
3538,144208251,7751,CCOC(=O)CCl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3539,144208252,10008,C1=CC=C(C=C1)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3540,144208253,5281764,C1=CC(=C(C=C1/C=C/C(=O)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/C2=CC(=C(C=C2)O)O)C(=O)O)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Ontario Chemicals
3541,144208254,6912,C([C@H](C([C@H](CO)O)O)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3542,144208255,9147,C1C2=CC=CC3=C2C4=C(C=CC=C41)C=C3,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3543,144208256,11011,C(#N)C(Cl)(Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3544,144208257,7508,C1CC(CC=C1)C=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3545,144208258,12228,CN=C=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,ChemService
3546,144208259,11731903,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3547,144208260,86583,CCC(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3548,144208261,12471,C1=C(C=C(C(=C1Cl)N)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3549,144208262,7500,CCC1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,FLUKA
3550,144208264,5565,C(CNCCNCCN)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3551,144208265,23669624,CCCCCCCCS(=O)(=O)[O-].[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3552,144208267,7319,CC1=C(C=C(C=C1)C(=O)O)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3553,144208268,6420,C(=O)(C(Cl)(Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3554,144208269,527,CCC=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3555,144208270,10387,C1=CC=C(C=C1)COC(=O)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3556,144208271,6395,CS(=O)(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3557,144208272,25150753,C[NH+](C)CCC(C1=CC=CC=C1)C2=CC=CC=[NH+]2.C(=C\C(=O)[O-])\C(=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3558,144208273,7303,C1COC(=O)O1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3559,144208275,8981,CC1=CC(NC2=CC=CC=C12)(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3560,144208278,95416,CC(=O)OC(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3561,144208279,7731,CC1=CC=C(C=C1)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3562,144208280,80642,C1=C(OC(=C1)C(=O)O)CO,Inactive,0,,,inactive,inactive,,0,inactive,,0,Fisher
3563,144208281,11048104,CCCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
3564,144208282,25213,C1=CC=C(C(=C1)C(=O)O)O.C(CO)N(CCO)CCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
3565,144208283,12574,C1=CC(=CC(=C1)I)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3566,144208284,7798,CCCC(=O)OC(=O)CCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
3567,144208285,8078,C1CCCCC1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
