preprocessedSmiles,PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)C32)OCO4)cc(OC)c1O[PH](=O)(=O)O,144206549.0,Inactive
C=C1/C(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,144206553.0,Inactive
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,144206557.0,Inactive
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,144206560.0,Inactive
C[N+]1(CCF)[C@H]2CC[C@@H]1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,144206562.0,Inactive
COC[C@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@H]1C,144206563.0,Inactive
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,144206565.0,Inactive
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,144206566.0,Inactive
Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,144206567.0,Inactive
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,144206570.0,Inactive
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,144206573.0,Inactive
O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,144206577.0,Inactive
Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,144206582.0,Inactive
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,144206583.0,Inactive
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[PH](=O)(=O)O,144206584.0,Inactive
CC(=O)OC[C@H]1O[C@@H](O)[C@H](OC(=O)c2ccccc2C(=O)O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OC(=O)c2ccccc2C(=O)O)[C@H]1O,144206585.0,Inactive
Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,144206586.0,Inactive
CCCCCCCCCCCCCCCCCC(=O)OCCO,144206587.0,Inactive
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,144206599.0,Inactive
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,144206600.0,Inactive
CCC[C@@H]1CC(C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O[PH](=O)(=O)O)[C@@H](O)[C@H]2O)N(C)C1,144206606.0,Inactive
NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,144206612.0,Inactive
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,144206624.0,Inactive
C1CN(P2(N3CC3)=NP(N3CC3)(N3CC3)=NP(N3CC3)(N3CC3)=N2)CCO1,144206626.0,Inactive
Cc1cc(Nc2ccccc2C(=O)O)ccc1Cl,144206627.0,Inactive
CC(C)CC1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)C3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,144206629.0,Inactive
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,144206631.0,Inactive
COC(=O)NC(C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,144206632.0,Inactive
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,144206633.0,Inactive
CCCC(NC(C)C(=O)N1C(C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,144206638.0,Inactive
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,144206640.0,Inactive
CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,144206650.0,Inactive
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,144206658.0,Inactive
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,144206660.0,Inactive
C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,144206669.0,Inactive
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2,144206671.0,Inactive
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,144206676.0,Inactive
O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1,144206677.0,Inactive
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,144206678.0,Inactive
C=C[C@]1(C)C[C@@H](OC(=O)CO)[C@@]2(C)C3C(=O)CC[C@@]3(CC[C@H]2C)[C@@H](C)[C@@H]1O,144206682.0,Inactive
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,144206684.0,Inactive
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,144206687.0,Inactive
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,144206688.0,Inactive
Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,144206689.0,Inactive
COC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(N)C3C=CCCC3)C2SC1,144206693.0,Inactive
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,144206695.0,Inactive
CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,144206697.0,Inactive
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,144206699.0,Inactive
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,144206704.0,Inactive
CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,144206708.0,Inactive
C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,144206712.0,Inactive
C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2O)CC(=O)CC4,144206718.0,Inactive
O=C1C(c2[nH]c3ccc(S(=O)(=O)O)cc3c2O)=Nc2ccc(S(=O)(=O)O)cc21,144206720.0,Inactive
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)C2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,144206726.0,Inactive
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,144206728.0,Inactive
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,144206739.0,Inactive
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)C(C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)C(C)C(=O)C(C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,144206740.0,Inactive
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1O,144206747.0,Inactive
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CSC12)c1csc(N)n1,144206748.0,Inactive
Cc1[nH]cnc1CC1CCc2c(C)c3ccccc3n2C1=O,144206751.0,Inactive
CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,144206753.0,Inactive
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,144206754.0,Inactive
CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,144206761.0,Inactive
CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,144206762.0,Inactive
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,144206763.0,Inactive
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,144206765.0,Inactive
O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,144206768.0,Inactive
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,144206769.0,Inactive
COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,144206771.0,Inactive
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,144206772.0,Inactive
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,144206773.0,Inactive
CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,144206774.0,Inactive
C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,144206775.0,Inactive
CCC(c1ccccc1)c1noc(CCN(CC)CC)n1,144206776.0,Inactive
N=C(N)NCCCCCCC(=O)NC(=O)C(O)NCCCCNCCCN,144206777.0,Inactive
CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,144206778.0,Inactive
O=C(Nc1ccc(C=Cc2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1cc(S(=O)(=O)O)c2cccnc2c1O,144206779.0,Inactive
CN(C)CCOc1ccccc1Cc1ccccc1.Nc1ccc(C(=O)O)c(O)c1,144206783.0,Inactive
c1ccc2c(c1)Sc1ccccc1N2C[C@@H]1CN2CCC1CC2,144206792.0,Inactive
CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,144206799.0,Inactive
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,144206800.0,Inactive
CCCCNc1ccc(C(=O)OCCN(CC)CC)cc1,144206803.0,Inactive
O=C(CCCCCCCCC#CI)Oc1ccccc1,144206805.0,Inactive
O=[PH](=O)(O)C(O)(Cc1cnc2ccccn12)[PH](=O)(=O)O,144206806.0,Inactive
C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,144206808.0,Inactive
O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,144206811.0,Inactive
O=C(NC1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,144206813.0,Inactive
CCc1cc(S(=O)(=O)O)c2cc(C(C)C)cccc1-2,144206815.0,Inactive
O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,144206816.0,Inactive
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,144206818.0,Inactive
CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,144206821.0,Inactive
CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,144206822.0,Inactive
CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,144206825.0,Inactive
CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,144206827.0,Inactive
CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,144206828.0,Inactive
Nc1c(N=CCCCOc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,144206830.0,Inactive
CN1[C@H]2CC[C@@H]1CC(NC(=O)n1c(=O)[nH]c3ccccc31)C2,144206831.0,Inactive
CCOC(=O)Cn1cccc1-c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,144206832.0,Inactive
CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,144206833.0,Inactive
CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,144206834.0,Inactive
Cc1ccccc1C(=O)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21,144206835.0,Inactive
CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,144206837.0,Inactive
COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,144206841.0,Inactive
CC[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]2(C)[C@H]1O,144206842.0,Inactive
CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,144206843.0,Inactive
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,144206846.0,Inactive
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,144206847.0,Inactive
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCC3)c1,144206849.0,Inactive
CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,144206850.0,Inactive
Oc1ccc([C@H]2CNCc3c2ccc(O)c3O)cc1O,144206852.0,Inactive
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1,144206853.0,Inactive
O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1,144206854.0,Inactive
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,144206855.0,Inactive
CCC(=O)O[C@H]1[C@@H](N2CCCCC2)C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@@H](N5CCCCC5)C[C@]4(C)[C@H]3CC[C@@]21C,144206856.0,Inactive
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,144206857.0,Inactive
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,144206858.0,Inactive
COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,144206860.0,Inactive
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,144206863.0,Inactive
CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,144206867.0,Inactive
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,144206868.0,Inactive
Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)[C@@H]1CC[C@H]2C1,144206869.0,Inactive
COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,144206871.0,Inactive
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,144206872.0,Inactive
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,144206873.0,Inactive
CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,144206878.0,Inactive
CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21,144206879.0,Inactive
O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],144206882.0,Inactive
CC(=O)OC1C(=O)O[C@H]2C(OC(C)=O)C(=O)O[C@@H]12,144206883.0,Inactive
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,144206889.0,Inactive
CCCCc1c(O)[nH]c(=O)n(C2CCCCC2)c1=O,144206890.0,Inactive
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,144206900.0,Inactive
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,144206901.0,Inactive
CC(C)C1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)C3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,144206902.0,Inactive
O=C(O)C(O)C(O)C(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,144206904.0,Inactive
C=CC[C@]1(O)CC[C@H]2C3=C(C=C[C@@]21C)C1=C(CC3)CC(=O)CC1,144206907.0,Inactive
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,144206910.0,Inactive
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(C(C)=O)[C@@]4(C)CC[C@@H]32)C1,144206911.0,Inactive
CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,144206916.0,Inactive
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,144206918.0,Inactive
NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,144206919.0,Inactive
Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,144206920.0,Inactive
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@](C)(O)C2,144206921.0,Inactive
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CSC12)c1ccc(O)cc1,144206927.0,Inactive
COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,144206934.0,Inactive
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@@H]([C@H]2C)[C@]1(C)O,144206936.0,Inactive
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,144206937.0,Inactive
CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN,144206938.0,Inactive
CON=C1C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=CC(C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)C1C,144206940.0,Inactive
Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,144206941.0,Inactive
C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,144206942.0,Inactive
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,144206943.0,Inactive
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,144206946.0,Inactive
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,144206955.0,Inactive
O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)O)cc1,144206961.0,Inactive
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,144206962.0,Inactive
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,144206966.0,Inactive
OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,144206967.0,Inactive
CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,144206970.0,Inactive
CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,144206972.0,Inactive
COC=C1CSC2C(=NC(=O)C(NOC)c3csc(N)n3)C(=O)N2C1C(=O)OC(C)OC(=O)OC(C)C,144206978.0,Inactive
Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,144206979.0,Inactive
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,144206980.0,Inactive
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,144206981.0,Inactive
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,144206989.0,Inactive
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)C4=CC(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,144206992.0,Inactive
COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,144206994.0,Inactive
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,144206996.0,Inactive
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,144206997.0,Inactive
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,144207001.0,Inactive
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,144207022.0,Inactive
CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,144207028.0,Inactive
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)C3C(=O)C[C@@]21C,144207031.0,Inactive
O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,144207033.0,Inactive
Cn1nnnc1SC=C1CSC2C(NC(=O)C(OC=O)c3ccccc3)C(=O)N2C1C(=O)O,144207036.0,Inactive
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=N)C3CC=CCC3)C2SC1,144207037.0,Inactive
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,144207038.0,Inactive
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,144207041.0,Inactive
O=C1C=NC(c2ccccc2)c2cc(Cl)ccc2N1,144207042.0,Inactive
COc1cc(CC(C)N)c(OC)cc1Br,144207043.0,Inactive
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,144207044.0,Inactive
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,144207045.0,Inactive
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)C(C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)C(C)C(=O)C(C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,144207046.0,Inactive
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,144207047.0,Inactive
CCCCCCCCCCCCCCCCSCC(COC)COP(=O)([O-])OCC[N+](C)(C)C,144207055.0,Inactive
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[PH](=O)(=O)O[C@H]2[C@H]1O,144207059.0,Inactive
CCN(CC)CCn1c(=O)c(Cc2ccc(OC)cc2)nc2ccccc21,144207061.0,Inactive
C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1,144207062.0,Inactive
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,144207064.0,Inactive
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,144207072.0,Inactive
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,144207073.0,Inactive
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,144207088.0,Inactive
Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]341,144207089.0,Inactive
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,144207096.0,Inactive
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,144207098.0,Inactive
CC1(C)C2CC[C@]3(C)C(C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,144207100.0,Inactive
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,144207102.0,Inactive
CS(=O)(=O)NC(=O)CCC/C=C\CC1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)COc1ccccc1,144207104.0,Inactive
Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,144207108.0,Inactive
O=C(O)c1cccc(/C=C2/C[C@H]3[C@H](C[C@@H](O)[C@@H]3/C=C/[C@@H](O)C3CCCCC3)O2)c1,144207110.0,Inactive
OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,144207114.0,Inactive
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,144207115.0,Inactive
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,144207116.0,Inactive
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,144207118.0,Inactive
c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,144207121.0,Inactive
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,144207128.0,Inactive
C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,144207131.0,Inactive
